Vserver Type,Partition Name,Vserver State,Vserver State Timestamp,Vserver IP Address,Vserver Name,Hostname,Display Name,Vserver Health,App Security,Vserver Effective State,Vserver Port
HTTP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8166,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.253,vm8167,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.88.96.145,vm8168,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"111 days, 19h : 21m : 25s",10.82.134.16,vm8169,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.12,vm8170,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
HTTP,,Out of Service,00h : 00m : 15s,10.82.134.252,vm8171,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
HTTP,,Up,"70 days, 15h : 37m : 47s",10.82.134.17,vm8172,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.247.216.48,vm8173,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm8174,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL_BRIDGE,,Out of Service,"4 days, 21h : 07m : 09s",10.82.134.20,vm8175,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.30,vm8176,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,25
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.8,vm8177,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.254,vm8178,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
UDP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8179,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8180,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4889
SSL,,Down,"146 days, 17h : 35m : 24s",192.168.1.30,vm8181,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"48 days, 18h : 27m : 42s",10.82.134.17,vm8182,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,4447
HTTP,,Down,"110 days, 08h : 21m : 02s",10.82.134.248,vm8183,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Up,"32 days, 15h : 18m : 40s",10.82.134.7,vm8184,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Out of Service,"4 days, 21h : 06m : 35s",10.82.134.8,vm8185,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm8186,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm8187,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm8188,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8189,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Out of Service,"4 days, 21h : 06m : 58s",10.86.90.150,vm8190,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Up,"80 days, 16h : 57m : 28s",10.82.134.1,vm8191,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm8192,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8193,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
ANY,,Out of Service,"46 days, 01h : 48m : 22s",10.82.134.20,vm8194,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,65535
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm8195,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.150,vm8196,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,636
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.23,vm8197,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.7,vm8198,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm8199,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.1,vm8200,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Up,"4 days, 07h : 11m : 45s",10.82.134.18,vm8201,nhqnscab5a,10.86.90.101-10.86.90.102,50,,UP,80
HTTP,,Down,"110 days, 08h : 22m : 10s",10.82.138.11,vm8202,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.13,vm8203,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm8204,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Out of Service,"46 days, 01h : 47m : 46s",10.82.134.22,vm8205,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm8206,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"117 days, 18h : 42m : 28s",10.82.134.254,vm8207,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Out of Service,"46 days, 01h : 47m : 35s",10.82.134.22,vm8208,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
SSL,,Up,"48 days, 18h : 27m : 43s",10.82.134.16,vm8209,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,443
SSL,,Down,"6 days, 16h : 05m : 43s",10.82.134.24,vm8210,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,18443
TCP,,Out of Service,"4 days, 21h : 06m : 46s",10.82.134.6,vm8211,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,7520
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.5,vm8212,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.130,vm8213,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.21,vm8214,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.5,vm8215,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"149 days, 20h : 46m : 07s",0.0.0.0,vm8216,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,0
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.253,vm8217,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8218,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,5443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.14,vm8219,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL_BRIDGE,,Down,"146 days, 17h : 35m : 24s",192.168.1.1,vm8220,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.6,vm8221,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Out of Service,"46 days, 01h : 47m : 58s",10.82.134.14,vm8222,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.19,vm8223,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"146 days, 17h : 24m : 20s",10.82.134.13,vm8224,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,7520
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.12,vm8225,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8226,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.88,vm8227,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Out of Service,00h : 00m : 26s,10.82.134.17,vm8228,nhqnscab5a,10.86.90.101-10.86.90.102,67,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.13,vm8229,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm8230,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
TCP,,Out of Service,00h : 00m : 11s,10.82.134.16,vm8231,nhqnscab5a,10.86.90.101-10.86.90.102,67,,DOWN,4447
SSL_TCP,,Out of Service,00h : 00m : 11s,10.247.216.48,vm8232,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,6514
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.6,vm8233,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8234,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4903
HTTP,,Down,"110 days, 08h : 25m : 27s",10.82.134.40,vm8235,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"110 days, 08h : 25m : 27s",10.82.134.18,vm8236,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.88.96.143,vm8237,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"110 days, 08h : 26m : 45s",10.82.138.20,vm8238,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,80
HTTP,,Out of Service,"118 days, 18h : 58m : 14s",10.82.134.247,vm8239,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
SSL_BRIDGE,,Out of Service,"46 days, 01h : 48m : 10s",10.82.134.20,vm8240,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,10550
SSL,,Down,"149 days, 20h : 46m : 07s",10.82.138.12,vm8241,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8242,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.253,vm8243,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.88.96.145,vm8244,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"111 days, 19h : 21m : 25s",10.82.134.16,vm8245,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.12,vm8246,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
HTTP,,Out of Service,00h : 00m : 15s,10.82.134.252,vm8247,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
HTTP,,Up,"70 days, 15h : 37m : 47s",10.82.134.17,vm8248,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.247.216.48,vm8249,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm8250,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL_BRIDGE,,Out of Service,"4 days, 21h : 07m : 09s",10.82.134.20,vm8251,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.30,vm8252,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,25
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.8,vm8253,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.254,vm8254,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
UDP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8255,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8256,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4889
SSL,,Down,"146 days, 17h : 35m : 24s",192.168.1.30,vm8257,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"48 days, 18h : 27m : 42s",10.82.134.17,vm8258,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,4447
HTTP,,Down,"110 days, 08h : 21m : 02s",10.82.134.248,vm8259,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Up,"32 days, 15h : 18m : 40s",10.82.134.7,vm8260,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Out of Service,"4 days, 21h : 06m : 35s",10.82.134.8,vm8261,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm8262,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm8263,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm8264,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8265,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Out of Service,"4 days, 21h : 06m : 58s",10.86.90.150,vm8266,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Up,"80 days, 16h : 57m : 28s",10.82.134.1,vm8267,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm8268,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8269,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
ANY,,Out of Service,"46 days, 01h : 48m : 22s",10.82.134.20,vm8270,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,65535
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm8271,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.150,vm8272,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,636
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.23,vm8273,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.7,vm8274,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm8275,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.1,vm8276,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Up,"4 days, 07h : 11m : 45s",10.82.134.18,vm8277,nhqnscab5a,10.86.90.101-10.86.90.102,50,,UP,80
HTTP,,Down,"110 days, 08h : 22m : 10s",10.82.138.11,vm8278,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.13,vm8279,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm8280,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Out of Service,"46 days, 01h : 47m : 46s",10.82.134.22,vm8281,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm8282,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"117 days, 18h : 42m : 28s",10.82.134.254,vm8283,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Out of Service,"46 days, 01h : 47m : 35s",10.82.134.22,vm8284,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
SSL,,Up,"48 days, 18h : 27m : 43s",10.82.134.16,vm8285,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,443
SSL,,Down,"6 days, 16h : 05m : 43s",10.82.134.24,vm8286,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,18443
TCP,,Out of Service,"4 days, 21h : 06m : 46s",10.82.134.6,vm8287,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,7520
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.5,vm8288,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.130,vm8289,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.21,vm8290,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.5,vm8291,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"149 days, 20h : 46m : 07s",0.0.0.0,vm8292,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,0
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.253,vm8293,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8294,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,5443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.14,vm8295,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL_BRIDGE,,Down,"146 days, 17h : 35m : 24s",192.168.1.1,vm8296,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.6,vm8297,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Out of Service,"46 days, 01h : 47m : 58s",10.82.134.14,vm8298,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.19,vm8299,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"146 days, 17h : 24m : 20s",10.82.134.13,vm8300,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,7520
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.12,vm8301,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8302,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.88,vm8303,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Out of Service,00h : 00m : 26s,10.82.134.17,vm8304,nhqnscab5a,10.86.90.101-10.86.90.102,67,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.13,vm8305,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm8306,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
TCP,,Out of Service,00h : 00m : 11s,10.82.134.16,vm8307,nhqnscab5a,10.86.90.101-10.86.90.102,67,,DOWN,4447
SSL_TCP,,Out of Service,00h : 00m : 11s,10.247.216.48,vm8308,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,6514
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.6,vm8309,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8310,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4903
HTTP,,Down,"110 days, 08h : 25m : 27s",10.82.134.40,vm8311,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"110 days, 08h : 25m : 27s",10.82.134.18,vm8312,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.88.96.143,vm8313,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"110 days, 08h : 26m : 45s",10.82.138.20,vm8314,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,80
HTTP,,Out of Service,"118 days, 18h : 58m : 14s",10.82.134.247,vm8315,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
SSL_BRIDGE,,Out of Service,"46 days, 01h : 48m : 10s",10.82.134.20,vm8316,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,10550
SSL,,Down,"149 days, 20h : 46m : 07s",10.82.138.12,vm8317,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8318,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.253,vm8319,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.88.96.145,vm8320,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"111 days, 19h : 21m : 25s",10.82.134.16,vm8321,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.12,vm8322,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
HTTP,,Out of Service,00h : 00m : 15s,10.82.134.252,vm8323,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
HTTP,,Up,"70 days, 15h : 37m : 47s",10.82.134.17,vm8324,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.247.216.48,vm8325,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm8326,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL_BRIDGE,,Out of Service,"4 days, 21h : 07m : 09s",10.82.134.20,vm8327,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.30,vm8328,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,25
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.8,vm8329,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.254,vm8330,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
UDP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8331,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8332,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4889
SSL,,Down,"146 days, 17h : 35m : 24s",192.168.1.30,vm8333,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"48 days, 18h : 27m : 42s",10.82.134.17,vm8334,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,4447
HTTP,,Down,"110 days, 08h : 21m : 02s",10.82.134.248,vm8335,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Up,"32 days, 15h : 18m : 40s",10.82.134.7,vm8336,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Out of Service,"4 days, 21h : 06m : 35s",10.82.134.8,vm8337,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm8338,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm8339,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm8340,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm8341,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Out of Service,"4 days, 21h : 06m : 58s",10.86.90.150,vm8342,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Up,"80 days, 16h : 57m : 28s",10.82.134.1,vm8343,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm8344,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm8345,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
ANY,,Out of Service,"46 days, 01h : 48m : 22s",10.82.134.20,vm8346,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,65535
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm8347,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.150,vm8348,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,636
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.23,vm8349,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.7,vm8350,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm8351,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.1,vm8352,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Up,"4 days, 07h : 11m : 45s",10.82.134.18,vm8353,nhqnscab5a,10.86.90.101-10.86.90.102,50,,UP,80
